map_name,scenario_index,total_agents,active_agents,inactive_agents,density,SOC,makespan,runtime
random-32-32-20,13,50,25,25,0.2490234375,2300,45,0.03285551071166992
random-32-32-20,14,50,25,25,0.2490234375,2600,51,0.036122798919677734
random-32-32-20,15,50,25,25,0.2490234375,2450,48,0.03412675857543945
random-32-32-20,16,50,25,25,0.2490234375,2250,44,0.03427243232727051
random-32-32-20,17,50,25,25,0.2490234375,3000,59,0.03278493881225586
random-32-32-20,18,50,25,25,0.2490234375,2250,44,0.03416752815246582
random-32-32-20,19,50,25,25,0.2490234375,2550,50,0.03142380714416504
random-32-32-20,20,50,25,25,0.2490234375,2350,46,0.03259539604187012
random-32-32-20,21,50,25,25,0.2490234375,2750,54,0.03867340087890625
random-32-32-20,22,50,25,25,0.2490234375,2350,46,0.03482341766357422
random-32-32-20,23,50,25,25,0.2490234375,2100,41,0.027747631072998047
random-32-32-20,24,50,25,25,0.2490234375,2500,49,0.033181190490722656
random-32-32-20,25,50,25,25,0.2490234375,2500,49,0.03283047676086426
random-32-32-20,1,75,25,50,0.2734375,4425,58,0.0474855899810791
random-32-32-20,2,75,25,50,0.2734375,3975,52,0.045175790786743164
random-32-32-20,3,75,25,50,0.2734375,4800,63,0.05158877372741699
random-32-32-20,4,75,25,50,0.2734375,3225,42,0.03655266761779785
random-32-32-20,5,75,25,50,0.2734375,3300,43,0.04164838790893555
random-32-32-20,6,75,25,50,0.2734375,3225,42,0.04096031188964844
random-32-32-20,7,75,25,50,0.2734375,4050,53,0.04646730422973633
random-32-32-20,8,75,25,50,0.2734375,3750,49,0.04381513595581055
random-32-32-20,9,75,25,50,0.2734375,3750,49,0.04178595542907715
random-32-32-20,10,75,25,50,0.2734375,4200,55,0.05095028877258301
random-32-32-20,11,75,25,50,0.2734375,4200,55,0.051079511642456055
random-32-32-20,12,75,25,50,0.2734375,3600,47,0.041777849197387695
random-32-32-20,13,75,25,50,0.2734375,3450,45,0.04417753219604492
random-32-32-20,14,75,25,50,0.2734375,3375,44,0.04510784149169922
random-32-32-20,15,75,25,50,0.2734375,3675,48,0.044370412826538086
random-32-32-20,16,75,25,50,0.2734375,3525,46,0.048943519592285156
random-32-32-20,17,75,25,50,0.2734375,4500,59,0.04505133628845215
random-32-32-20,18,75,25,50,0.2734375,3375,44,0.046227216720581055
random-32-32-20,19,75,25,50,0.2734375,3825,50,0.04130291938781738
random-32-32-20,20,75,25,50,0.2734375,3525,46,0.04369187355041504
random-32-32-20,21,75,25,50,0.2734375,4125,54,0.05122208595275879
random-32-32-20,22,75,25,50,0.2734375,3825,50,0.046251773834228516
random-32-32-20,23,75,25,50,0.2734375,3150,41,0.036988258361816406
random-32-32-20,24,75,25,50,0.2734375,3750,49,0.04383206367492676
random-32-32-20,25,75,25,50,0.2734375,3825,50,0.042655229568481445
random-32-32-20,1,100,25,75,0.2978515625,5900,58,0.059685468673706055
random-32-32-20,2,100,25,75,0.2978515625,5300,52,0.05638623237609863
random-32-32-20,3,100,25,75,0.2978515625,6400,63,0.06398582458496094
random-32-32-20,4,100,25,75,0.2978515625,4300,42,0.04476332664489746
random-32-32-20,5,100,25,75,0.2978515625,4400,43,0.05172848701477051
random-32-32-20,6,100,25,75,0.2978515625,4300,42,0.04987478256225586
random-32-32-20,7,100,25,75,0.2978515625,5400,53,0.05816221237182617
random-32-32-20,8,100,25,75,0.2978515625,5300,52,0.0573267936706543
random-32-32-20,9,100,25,75,0.2978515625,5200,51,0.054196834564208984
random-32-32-20,10,100,25,75,0.2978515625,5600,55,0.06356167793273926
random-32-32-20,11,100,25,75,0.2978515625,5300,52,0.06087660789489746
random-32-32-20,12,100,25,75,0.2978515625,4800,47,0.052904367446899414
random-32-32-20,13,100,25,75,0.2978515625,4600,45,0.05378222465515137
random-32-32-20,14,100,25,75,0.2978515625,4500,44,0.05636143684387207
random-32-32-20,15,100,25,75,0.2978515625,4800,47,0.05566215515136719
random-32-32-20,16,100,25,75,0.2978515625,4600,45,0.05510091781616211
random-32-32-20,17,100,25,75,0.2978515625,6000,59,0.056756019592285156
random-32-32-20,18,100,25,75,0.2978515625,4500,44,0.05582165718078613
random-32-32-20,19,100,25,75,0.2978515625,4800,47,0.05060601234436035
random-32-32-20,20,100,25,75,0.2978515625,5000,49,0.05656743049621582
random-32-32-20,21,100,25,75,0.2978515625,5500,54,0.0634465217590332
random-32-32-20,22,100,25,75,0.2978515625,5100,50,0.05830693244934082
random-32-32-20,23,100,25,75,0.2978515625,4200,41,0.04684782028198242
random-32-32-20,24,100,25,75,0.2978515625,5000,49,0.05477762222290039
random-32-32-20,25,100,25,75,0.2978515625,5100,50,0.05355238914489746
random-32-32-20,1,125,25,100,0.322265625,7250,57,0.06990599632263184
random-32-32-20,2,125,25,100,0.322265625,6625,52,0.06707310676574707
random-32-32-20,3,125,25,100,0.322265625,8000,63,0.07608556747436523
random-32-32-20,4,125,25,100,0.322265625,5375,42,0.05415606498718262
random-32-32-20,5,125,25,100,0.322265625,5500,43,0.061002492904663086
random-32-32-20,6,125,25,100,0.322265625,5375,42,0.059986114501953125
random-32-32-20,7,125,25,100,0.322265625,6750,53,0.06980443000793457
random-32-32-20,8,125,25,100,0.322265625,6500,51,0.0662543773651123
random-32-32-20,9,125,25,100,0.322265625,6500,51,0.0653231143951416
random-32-32-20,10,125,25,100,0.322265625,7000,55,0.07593250274658203
random-32-32-20,11,125,25,100,0.322265625,6625,52,0.07334542274475098
random-32-32-20,12,125,25,100,0.322265625,6000,47,0.06273961067199707
random-32-32-20,13,125,25,100,0.322265625,5750,45,0.0647132396697998
random-32-32-20,14,125,25,100,0.322265625,5625,44,0.06640028953552246
random-32-32-20,15,125,25,100,0.322265625,6000,47,0.06590557098388672
random-32-32-20,16,125,25,100,0.322265625,6125,48,0.0690302848815918
random-32-32-20,17,125,25,100,0.322265625,7500,59,0.06825780868530273
random-32-32-20,18,125,25,100,0.322265625,6000,47,0.06907272338867188
random-32-32-20,19,125,25,100,0.322265625,6000,47,0.060415029525756836
random-32-32-20,20,125,25,100,0.322265625,6000,47,0.0655205249786377
random-32-32-20,21,125,25,100,0.322265625,6875,54,0.07762575149536133
random-32-32-20,22,125,25,100,0.322265625,6375,50,0.06960177421569824
random-32-32-20,23,125,25,100,0.322265625,5750,45,0.05914163589477539
random-32-32-20,24,125,25,100,0.322265625,6250,49,0.06571078300476074
random-32-32-20,25,125,25,100,0.322265625,6375,50,0.06481242179870605
random-32-32-20,1,150,25,125,0.3466796875,8700,57,0.08332514762878418
random-32-32-20,2,150,25,125,0.3466796875,8100,53,0.08180403709411621
random-32-32-20,3,150,25,125,0.3466796875,9600,63,0.09031486511230469
random-32-32-20,4,150,25,125,0.3466796875,6900,45,0.06930422782897949
random-32-32-20,5,150,25,125,0.3466796875,6600,43,0.07189702987670898
random-32-32-20,6,150,25,125,0.3466796875,6450,42,0.06968116760253906
random-32-32-20,7,150,25,125,0.3466796875,8100,53,0.08185887336730957
random-32-32-20,8,150,25,125,0.3466796875,7950,52,0.07898807525634766
random-32-32-20,9,150,25,125,0.3466796875,7800,51,0.07622098922729492
random-32-32-20,10,150,25,125,0.3466796875,8400,55,0.08950662612915039
random-32-32-20,11,150,25,125,0.3466796875,7950,52,0.08617544174194336
random-32-32-20,12,150,25,125,0.3466796875,7200,47,0.07271099090576172
random-32-32-20,13,150,25,125,0.3466796875,6750,44,0.07268595695495605
random-32-32-20,14,150,25,125,0.3466796875,6750,44,0.07841920852661133
random-32-32-20,15,150,25,125,0.3466796875,7500,49,0.07797980308532715
random-32-32-20,16,150,25,125,0.3466796875,7350,48,0.07970523834228516
random-32-32-20,17,150,25,125,0.3466796875,9000,59,0.07970762252807617
random-32-32-20,18,150,25,125,0.3466796875,7200,47,0.08039450645446777
random-32-32-20,19,150,25,125,0.3466796875,7200,47,0.07017660140991211
random-32-32-20,20,150,25,125,0.3466796875,7200,47,0.077972412109375
random-32-32-20,21,150,25,125,0.3466796875,8250,54,0.08777952194213867
random-32-32-20,22,150,25,125,0.3466796875,7650,50,0.07958674430847168
random-32-32-20,23,150,25,125,0.3466796875,6900,45,0.06771993637084961
random-32-32-20,24,150,25,125,0.3466796875,7500,49,0.07551336288452148
random-32-32-20,25,150,25,125,0.3466796875,7650,50,0.0751197338104248
random-32-32-20,1,175,25,150,0.37109375,10150,57,0.0958709716796875
random-32-32-20,2,175,25,150,0.37109375,10325,58,0.09961915016174316
random-32-32-20,3,175,25,150,0.37109375,11200,63,0.10161471366882324
random-32-32-20,4,175,25,150,0.37109375,8225,46,0.07902216911315918
random-32-32-20,5,175,25,150,0.37109375,8575,48,0.08689022064208984
random-32-32-20,6,175,25,150,0.37109375,7525,42,0.08004021644592285
random-32-32-20,7,175,25,150,0.37109375,9450,53,0.09299731254577637
random-32-32-20,8,175,25,150,0.37109375,9275,52,0.0940248966217041
random-32-32-20,9,175,25,150,0.37109375,9100,51,0.0890650749206543
random-32-32-20,10,175,25,150,0.37109375,9800,55,0.10163426399230957
random-32-32-20,11,175,25,150,0.37109375,9275,52,0.09939289093017578
random-32-32-20,12,175,25,150,0.37109375,8400,47,0.08380985260009766
random-32-32-20,13,175,25,150,0.37109375,7875,44,0.08453941345214844
random-32-32-20,14,175,25,150,0.37109375,7875,44,0.08776211738586426
random-32-32-20,15,175,25,150,0.37109375,8750,49,0.08922719955444336
random-32-32-20,16,175,25,150,0.37109375,9275,52,0.09477734565734863
random-32-32-20,17,175,25,150,0.37109375,10500,59,0.09153556823730469
random-32-32-20,18,175,25,150,0.37109375,8400,47,0.0930778980255127
random-32-32-20,19,175,25,150,0.37109375,8750,49,0.08369970321655273
random-32-32-20,20,175,25,150,0.37109375,8400,47,0.08970451354980469
random-32-32-20,21,175,25,150,0.37109375,9625,54,0.10174441337585449
random-32-32-20,22,175,25,150,0.37109375,8575,48,0.09058499336242676
random-32-32-20,23,175,25,150,0.37109375,8050,45,0.0775299072265625
random-32-32-20,24,175,25,150,0.37109375,9275,52,0.09005355834960938
random-32-32-20,25,175,25,150,0.37109375,8925,50,0.08672332763671875
random-32-32-20,1,50,50,0,0.2490234375,2650,52,0.05163931846618652
random-32-32-20,2,50,50,0,0.2490234375,2650,52,0.05037355422973633
random-32-32-20,3,50,50,0,0.2490234375,2850,56,0.05604386329650879
random-32-32-20,4,50,50,0,0.2490234375,3250,64,0.060636043548583984
random-32-32-20,5,50,50,0,0.2490234375,3350,66,0.059983253479003906
random-32-32-20,6,50,50,0,0.2490234375,2500,49,0.05029892921447754
random-32-32-20,7,50,50,0,0.2490234375,3200,63,0.05810976028442383
random-32-32-20,8,50,50,0,0.2490234375,3000,59,0.05365180969238281
random-32-32-20,9,50,50,0,0.2490234375,3200,63,0.052587270736694336
random-32-32-20,10,50,50,0,0.2490234375,3550,70,0.06470108032226562
random-32-32-20,11,50,50,0,0.2490234375,3200,63,0.0610806941986084
random-32-32-20,12,50,50,0,0.2490234375,3250,64,0.05818009376525879
random-32-32-20,13,50,50,0,0.2490234375,2550,50,0.05007362365722656
random-32-32-20,14,50,50,0,0.2490234375,2750,54,0.05410146713256836
random-32-32-20,15,50,50,0,0.2490234375,3550,70,0.06059408187866211
random-32-32-20,16,50,50,0,0.2490234375,3150,62,0.061092376708984375
random-32-32-20,17,50,50,0,0.2490234375,3150,62,0.05530118942260742
random-32-32-20,18,50,50,0,0.2490234375,2550,50,0.05333209037780762
random-32-32-20,19,50,50,0,0.2490234375,3000,59,0.05472922325134277
random-32-32-20,20,50,50,0,0.2490234375,3150,62,0.05507349967956543
random-32-32-20,21,50,50,0,0.2490234375,2750,54,0.05421090126037598
random-32-32-20,22,50,50,0,0.2490234375,3450,68,0.06421113014221191
random-32-32-20,23,50,50,0,0.2490234375,3400,67,0.05656838417053223
random-32-32-20,24,50,50,0,0.2490234375,3400,67,0.059276580810546875
random-32-32-20,25,50,50,0,0.2490234375,4200,83,0.06981372833251953
random-32-32-20,1,75,50,25,0.2734375,4200,55,0.07040214538574219
random-32-32-20,2,75,50,25,0.2734375,4350,57,0.06720232963562012
random-32-32-20,3,75,50,25,0.2734375,4800,63,0.07575035095214844
random-32-32-20,4,75,50,25,0.2734375,4950,65,0.08113956451416016
random-32-32-20,5,75,50,25,0.2734375,4875,64,0.07890748977661133
random-32-32-20,6,75,50,25,0.2734375,3825,50,0.06711912155151367
random-32-32-20,7,75,50,25,0.2734375,5325,70,0.07924413681030273
random-32-32-20,8,75,50,25,0.2734375,4350,57,0.06906652450561523
random-32-32-20,9,75,50,25,0.2734375,4800,63,0.06867289543151855
random-32-32-20,10,75,50,25,0.2734375,6000,79,0.0877387523651123
random-32-32-20,11,75,50,25,0.2734375,4725,62,0.07879853248596191
random-32-32-20,12,75,50,25,0.2734375,5700,75,0.08367347717285156
random-32-32-20,13,75,50,25,0.2734375,4725,62,0.07401561737060547
random-32-32-20,14,75,50,25,0.2734375,4125,54,0.06930327415466309
random-32-32-20,15,75,50,25,0.2734375,5475,72,0.07909274101257324
random-32-32-20,16,75,50,25,0.2734375,4575,60,0.07751297950744629
random-32-32-20,17,75,50,25,0.2734375,4500,59,0.06992340087890625
random-32-32-20,18,75,50,25,0.2734375,5325,70,0.08145928382873535
random-32-32-20,19,75,50,25,0.2734375,4500,59,0.07044315338134766
random-32-32-20,20,75,50,25,0.2734375,5100,67,0.0717160701751709
random-32-32-20,21,75,50,25,0.2734375,4125,54,0.0716853141784668
random-32-32-20,22,75,50,25,0.2734375,5175,68,0.08072781562805176
random-32-32-20,23,75,50,25,0.2734375,5250,69,0.07357168197631836
random-32-32-20,24,75,50,25,0.2734375,5100,67,0.07702827453613281
random-32-32-20,25,75,50,25,0.2734375,4875,64,0.0806422233581543
random-32-32-20,1,100,50,50,0.2978515625,5900,58,0.08895206451416016
random-32-32-20,2,100,50,50,0.2978515625,5600,55,0.08135533332824707
random-32-32-20,3,100,50,50,0.2978515625,6100,60,0.09095644950866699
random-32-32-20,4,100,50,50,0.2978515625,6700,66,0.09922146797180176
random-32-32-20,5,100,50,50,0.2978515625,6500,64,0.09667730331420898
random-32-32-20,6,100,50,50,0.2978515625,5700,56,0.08835506439208984
random-32-32-20,7,100,50,50,0.2978515625,6400,63,0.09262609481811523
random-32-32-20,8,100,50,50,0.2978515625,5800,57,0.08714413642883301
random-32-32-20,9,100,50,50,0.2978515625,6400,63,0.08405184745788574
random-32-32-20,10,100,50,50,0.2978515625,8100,80,0.11073970794677734
random-32-32-20,11,100,50,50,0.2978515625,6000,59,0.09504222869873047
random-32-32-20,12,100,50,50,0.2978515625,6600,65,0.09549546241760254
random-32-32-20,13,100,50,50,0.2978515625,5900,58,0.08743023872375488
random-32-32-20,14,100,50,50,0.2978515625,5500,54,0.08570075035095215
random-32-32-20,15,100,50,50,0.2978515625,7100,70,0.09812545776367188
random-32-32-20,16,100,50,50,0.2978515625,6400,63,0.09906435012817383
random-32-32-20,17,100,50,50,0.2978515625,6000,59,0.08656454086303711
random-32-32-20,18,100,50,50,0.2978515625,7600,75,0.10835576057434082
random-32-32-20,19,100,50,50,0.2978515625,6000,59,0.08553934097290039
random-32-32-20,20,100,50,50,0.2978515625,5400,53,0.08149504661560059
random-32-32-20,21,100,50,50,0.2978515625,7600,75,0.10871338844299316
random-32-32-20,22,100,50,50,0.2978515625,7800,77,0.10717105865478516
random-32-32-20,23,100,50,50,0.2978515625,7000,69,0.09307551383972168
random-32-32-20,24,100,50,50,0.2978515625,6000,59,0.09062361717224121
random-32-32-20,25,100,50,50,0.2978515625,8300,82,0.11089539527893066
random-32-32-20,1,125,50,75,0.322265625,7250,57,0.10471200942993164
random-32-32-20,2,125,50,75,0.322265625,6875,54,0.09786367416381836
random-32-32-20,3,125,50,75,0.322265625,7875,62,0.1090233325958252
random-32-32-20,4,125,50,75,0.322265625,8250,65,0.11684823036193848
random-32-32-20,5,125,50,75,0.322265625,8375,66,0.11680769920349121
random-32-32-20,6,125,50,75,0.322265625,7125,56,0.10231685638427734
random-32-32-20,7,125,50,75,0.322265625,7500,59,0.10412144660949707
random-32-32-20,8,125,50,75,0.322265625,7500,59,0.10436582565307617
random-32-32-20,9,125,50,75,0.322265625,7750,61,0.09883999824523926
random-32-32-20,10,125,50,75,0.322265625,10125,80,0.1294395923614502
random-32-32-20,11,125,50,75,0.322265625,7625,60,0.11384844779968262
random-32-32-20,12,125,50,75,0.322265625,8625,68,0.11496543884277344
random-32-32-20,13,125,50,75,0.322265625,7250,57,0.09999918937683105
random-32-32-20,14,125,50,75,0.322265625,6875,54,0.09977006912231445
random-32-32-20,15,125,50,75,0.322265625,8625,68,0.11545038223266602
random-32-32-20,16,125,50,75,0.322265625,8000,63,0.11374831199645996
random-32-32-20,17,125,50,75,0.322265625,7500,59,0.1034843921661377
random-32-32-20,18,125,50,75,0.322265625,7500,59,0.11381864547729492
random-32-32-20,19,125,50,75,0.322265625,7375,58,0.10135364532470703
random-32-32-20,20,125,50,75,0.322265625,8500,67,0.10625576972961426
random-32-32-20,21,125,50,75,0.322265625,7750,61,0.11000323295593262
random-32-32-20,22,125,50,75,0.322265625,9625,76,0.12401175498962402
random-32-32-20,23,125,50,75,0.322265625,9250,73,0.11385869979858398
random-32-32-20,24,125,50,75,0.322265625,7500,59,0.10590314865112305
random-32-32-20,25,125,50,75,0.322265625,8250,65,0.11795449256896973
random-32-32-20,1,150,50,100,0.3466796875,9750,64,0.12777376174926758
random-32-32-20,2,150,50,100,0.3466796875,8250,54,0.11259651184082031
random-32-32-20,3,150,50,100,0.3466796875,9450,62,0.1265726089477539
random-32-32-20,4,150,50,100,0.3466796875,9900,65,0.1346879005432129
random-32-32-20,5,150,50,100,0.3466796875,10050,66,0.12924742698669434
random-32-32-20,6,150,50,100,0.3466796875,7800,51,0.11183929443359375
random-32-32-20,7,150,50,100,0.3466796875,10800,71,0.13097715377807617
random-32-32-20,8,150,50,100,0.3466796875,10200,67,0.1299126148223877
random-32-32-20,9,150,50,100,0.3466796875,9300,61,0.1149439811706543
random-32-32-20,10,150,50,100,0.3466796875,12150,80,0.1515958309173584
random-32-32-20,11,150,50,100,0.3466796875,9150,60,0.13178110122680664
random-32-32-20,12,150,50,100,0.3466796875,9600,63,0.12758111953735352
random-32-32-20,13,150,50,100,0.3466796875,8250,54,0.1127772331237793
random-32-32-20,14,150,50,100,0.3466796875,8250,54,0.1142587661743164
random-32-32-20,15,150,50,100,0.3466796875,8700,57,0.1198277473449707
random-32-32-20,16,150,50,100,0.3466796875,9000,59,0.12891769409179688
random-32-32-20,17,150,50,100,0.3466796875,9000,59,0.12034487724304199
random-32-32-20,18,150,50,100,0.3466796875,9300,61,0.132338285446167
random-32-32-20,19,150,50,100,0.3466796875,9150,60,0.1172635555267334
random-32-32-20,20,150,50,100,0.3466796875,10200,67,0.1233365535736084
random-32-32-20,21,150,50,100,0.3466796875,9300,61,0.13123106956481934
random-32-32-20,22,150,50,100,0.3466796875,13050,86,0.15616440773010254
random-32-32-20,23,150,50,100,0.3466796875,10500,69,0.12593817710876465
random-32-32-20,24,150,50,100,0.3466796875,9600,63,0.12392401695251465
random-32-32-20,25,150,50,100,0.3466796875,10200,67,0.13791108131408691
random-32-32-20,1,175,50,125,0.37109375,11725,66,0.14990019798278809
random-32-32-20,2,175,50,125,0.37109375,9275,52,0.12892866134643555
random-32-32-20,3,175,50,125,0.37109375,11200,63,0.14790964126586914
random-32-32-20,4,175,50,125,0.37109375,11550,65,0.1555464267730713
random-32-32-20,5,175,50,125,0.37109375,12250,69,0.15583109855651855
random-32-32-20,6,175,50,125,0.37109375,11200,63,0.1419661045074463
random-32-32-20,7,175,50,125,0.37109375,10500,59,0.13996267318725586
random-32-32-20,8,175,50,125,0.37109375,11375,64,0.14552092552185059
random-32-32-20,9,175,50,125,0.37109375,10850,61,0.13515567779541016
random-32-32-20,10,175,50,125,0.37109375,12075,68,0.15820717811584473
random-32-32-20,11,175,50,125,0.37109375,10675,60,0.15143179893493652
random-32-32-20,12,175,50,125,0.37109375,11200,63,0.14401578903198242
random-32-32-20,13,175,50,125,0.37109375,10325,58,0.1367967128753662
random-32-32-20,14,175,50,125,0.37109375,9625,54,0.13373970985412598
random-32-32-20,15,175,50,125,0.37109375,9800,55,0.1367812156677246
random-32-32-20,16,175,50,125,0.37109375,11550,65,0.15223073959350586
random-32-32-20,17,175,50,125,0.37109375,10500,59,0.13904285430908203
random-32-32-20,18,175,50,125,0.37109375,13300,75,0.16471505165100098
random-32-32-20,19,175,50,125,0.37109375,10675,60,0.1359875202178955
random-32-32-20,20,175,50,125,0.37109375,10325,58,0.13805389404296875
random-32-32-20,21,175,50,125,0.37109375,11550,65,0.1550602912902832
random-32-32-20,22,175,50,125,0.37109375,13475,76,0.16643881797790527
random-32-32-20,23,175,50,125,0.37109375,12250,69,0.14581036567687988
random-32-32-20,24,175,50,125,0.37109375,13650,77,0.16012263298034668
random-32-32-20,25,175,50,125,0.37109375,14175,80,0.1764523983001709
random-32-32-20,1,200,50,150,0.3955078125,14000,69,0.16755938529968262
random-32-32-20,2,200,50,150,0.3955078125,13600,67,0.16330933570861816
random-32-32-20,3,200,50,150,0.3955078125,12400,61,0.15657711029052734
random-32-32-20,4,200,50,150,0.3955078125,13200,65,0.1706404685974121
random-32-32-20,5,200,50,150,0.3955078125,13400,66,0.17057394981384277
random-32-32-20,6,200,50,150,0.3955078125,13000,64,0.16563630104064941
random-32-32-20,7,200,50,150,0.3955078125,12000,59,0.15796780586242676
random-32-32-20,8,200,50,150,0.3955078125,14200,70,0.16961145401000977
random-32-32-20,9,200,50,150,0.3955078125,12800,63,0.15453696250915527
random-32-32-20,10,200,50,150,0.3955078125,12400,61,0.16949224472045898
random-32-32-20,11,200,50,150,0.3955078125,12800,63,0.17431282997131348
random-32-32-20,12,200,50,150,0.3955078125,12600,62,0.15917396545410156
random-32-32-20,13,200,50,150,0.3955078125,12000,59,0.15173816680908203
random-32-32-20,14,200,50,150,0.3955078125,11000,54,0.15027284622192383
random-32-32-20,15,200,50,150,0.3955078125,12000,59,0.15898680686950684
random-32-32-20,16,200,50,150,0.3955078125,12600,62,0.16619133949279785
random-32-32-20,17,200,50,150,0.3955078125,12000,59,0.15470457077026367
random-32-32-20,18,200,50,150,0.3955078125,11800,58,0.16281867027282715
random-32-32-20,19,200,50,150,0.3955078125,12200,60,0.1494448184967041
random-32-32-20,20,200,50,150,0.3955078125,13600,67,0.16037821769714355
random-32-32-20,21,200,50,150,0.3955078125,14000,69,0.1787862777709961
random-32-32-20,22,200,50,150,0.3955078125,15400,76,0.18246698379516602
random-32-32-20,23,200,50,150,0.3955078125,11800,58,0.15343523025512695
random-32-32-20,24,200,50,150,0.3955078125,15600,77,0.1784954071044922
random-32-32-20,25,200,50,150,0.3955078125,15800,78,0.18943023681640625
random-32-32-20,1,75,75,0,0.2734375,5250,69,0.09821748733520508
random-32-32-20,2,75,75,0,0.2734375,5025,66,0.09377360343933105
random-32-32-20,3,75,75,0,0.2734375,5625,74,0.10244107246398926
random-32-32-20,4,75,75,0,0.2734375,5775,76,0.11008572578430176
random-32-32-20,5,75,75,0,0.2734375,4500,59,0.09037947654724121
random-32-32-20,6,75,75,0,0.2734375,5400,71,0.0963129997253418
random-32-32-20,7,75,75,0,0.2734375,5475,72,0.10009908676147461
random-32-32-20,8,75,75,0,0.2734375,4950,65,0.09532427787780762
random-32-32-20,9,75,75,0,0.2734375,5325,70,0.09908699989318848
random-32-32-20,10,75,75,0,0.2734375,5475,72,0.10232830047607422
random-32-32-20,11,75,75,0,0.2734375,5025,66,0.1012105941772461
random-32-32-20,12,75,75,0,0.2734375,5325,70,0.09879088401794434
random-32-32-20,13,75,75,0,0.2734375,5700,75,0.10311484336853027
random-32-32-20,14,75,75,0,0.2734375,5550,73,0.10614275932312012
random-32-32-20,15,75,75,0,0.2734375,5100,67,0.09938859939575195
random-32-32-20,16,75,75,0,0.2734375,6150,81,0.12332677841186523
random-32-32-20,17,75,75,0,0.2734375,5100,67,0.09186506271362305
random-32-32-20,18,75,75,0,0.2734375,5250,69,0.09603571891784668
random-32-32-20,19,75,75,0,0.2734375,5175,68,0.09690642356872559
random-32-32-20,20,75,75,0,0.2734375,4200,55,0.08978056907653809
random-32-32-20,21,75,75,0,0.2734375,5775,76,0.11385750770568848
random-32-32-20,22,75,75,0,0.2734375,5250,69,0.10225629806518555
random-32-32-20,23,75,75,0,0.2734375,5775,76,0.0993032455444336
random-32-32-20,24,75,75,0,0.2734375,5400,71,0.09918880462646484
random-32-32-20,25,75,75,0,0.2734375,6300,83,0.11342406272888184
random-32-32-20,1,100,75,25,0.2978515625,6800,67,0.12492537498474121
random-32-32-20,2,100,75,25,0.2978515625,6300,62,0.1155235767364502
random-32-32-20,3,100,75,25,0.2978515625,7500,74,0.12800264358520508
random-32-32-20,4,100,75,25,0.2978515625,8600,85,0.14413905143737793
random-32-32-20,5,100,75,25,0.2978515625,8000,79,0.1322624683380127
random-32-32-20,6,100,75,25,0.2978515625,7700,76,0.1253063678741455
