start_y,start_x,goal_y,goal_x
14,23,19,13
0,20,11,9
31,20,31,14
9,29,1,5
30,19,30,7
0,5,29,24
17,17,1,10
0,15,23,15
22,13,22,30
1,23,4,8
10,16,18,15
7,4,6,0
26,28,21,20
18,24,30,3
12,19,2,17
3,5,6,17
28,23,19,30
2,29,11,13
10,1,24,0
16,10,14,3
19,5,6,28
25,22,10,9
25,6,25,10
25,14,23,28
17,3,11,24
22,3,6,11
26,20,2,23
11,1,27,27
25,31,2,26
9,25,2,20
16,27,13,16
26,27,29,31
18,12,20,5
23,13,4,0
21,13,12,15
28,29,2,24
20,9,24,19
17,13,30,4
6,3,1,12
16,16,30,10
5,25,20,14
24,11,19,12
28,5,0,7
11,21,28,12
15,10,14,31
22,14,10,20
26,25,1,18
20,8,12,28
3,27,26,1
28,16,16,14
14,20,19,15
20,18,6,26
24,3,7,7
16,12,29,23
29,11,5,9
22,22,17,31
13,0,13,1
8,4,13,18
13,8,24,21
15,14,21,29
18,29,29,30
4,26,31,1
5,19,26,2
29,21,0,22
29,13,0,12
4,15,14,6
8,21,13,21
8,5,18,27
30,6,19,25
28,10,8,24
21,15,1,3
0,13,2,1
30,25,11,3
29,1,16,13
9,10,15,23
27,14,0,25
31,9,27,10
30,31,17,22
12,21,1,28
9,19,12,23
20,22,16,5
18,9,9,9
17,28,10,3
11,6,27,19
15,9,20,31
21,23,28,15
13,28,7,19
9,27,15,30
24,10,22,6
28,8,10,25
4,19,6,14
23,9,6,10
0,26,8,18
15,6,4,21
16,31,7,9
18,16,7,31
7,24,4,16
16,7,23,18
15,8,9,20
2,3,5,11
17,14,13,25
21,12,1,22
0,14,23,22
0,4,29,8
2,18,8,2
5,12,24,15
31,22,22,0
10,2,1,27
17,18,21,4
25,11,6,22
27,0,9,1
13,13,27,26
24,24,6,12
12,25,3,2
2,19,13,26
20,20,31,8
1,2,25,7
17,27,20,23
26,16,21,11
6,2,6,20
30,26,8,11
31,3,19,26
24,30,29,4
23,6,1,19
14,24,18,6
3,29,20,19
10,23,3,0
5,1,8,3
1,25,24,13
18,26,29,27
2,11,10,13
24,14,26,26
27,28,23,31
10,24,3,15
9,23,1,29
10,15,10,8
11,8,26,17
3,26,14,0
18,14,7,11
6,18,14,13
23,10,16,18
11,16,8,19
19,14,26,11
4,2,26,31
11,0,16,28
25,15,18,0
26,9,24,28
4,29,23,8
27,18,22,27
23,25,14,7
8,14,3,4
0,8,13,7
15,25,21,14
11,26,31,16
0,0,28,0
30,14,17,7
25,3,1,16
27,15,7,13
2,6,8,1
19,0,3,18
11,19,3,21
25,28,19,3
4,13,23,12
13,24,2,28
15,26,17,16
14,18,25,30
20,7,21,6
26,0,7,15
5,28,8,22
8,25,14,25
16,22,28,4
18,8,16,1
27,12,21,19
15,7,5,5
0,11,21,25
22,1,7,2
18,20,22,24
11,29,25,18
13,4,17,23
2,31,4,24
6,7,9,18
21,18,30,30
14,1,7,20
2,13,6,31
3,31,22,9
10,11,7,25
29,6,29,22
9,14,16,20
24,12,22,4
25,12,6,13
21,30,4,27
25,19,19,23
9,8,6,25
1,8,27,2
9,24,3,10
18,25,6,29
5,26,7,8
27,25,15,19
9,31,3,22
28,3,17,12
5,10,29,14
13,9,11,23
24,5,27,3
22,17,16,9
24,7,25,23
24,27,20,27
9,11,4,7
28,1,2,2
3,19,30,8
8,20,9,2
29,9,7,5
0,17,31,24
28,27,23,23
4,5,6,24
3,8,24,20
26,22,2,30
12,0,20,1
12,13,25,9
12,24,28,17
22,16,25,29
3,6,13,30
20,2,12,29
15,0,5,4
9,22,14,21
19,19,29,26
31,23,22,26
17,8,7,10
31,2,16,26
25,4,11,14
8,9,13,2
24,9,27,13
11,4,31,31
29,5,8,7
31,27,11,11
12,31,28,26
7,18,23,26
17,26,14,19
21,2,17,25
17,6,14,28
5,16,3,23
12,18,2,7
19,4,4,4
9,4,15,3
29,29,19,27
26,29,7,16
22,2,12,17
14,9,13,29
3,9,5,0
16,2,16,21
30,27,27,20
21,8,14,15
16,3,7,17
22,8,26,18
14,30,30,23
2,8,18,5
0,24,25,5
18,10,12,4
6,15,29,16
16,0,17,21
3,16,9,3
10,22,24,25
17,2,19,21
20,24,24,6
0,19,1,21
8,13,12,3
11,31,13,10
0,27,0,23
