start_x,start_y,goal_x,goal_y
13,7,5,20
16,16,14,19
11,29,14,17
2,28,4,25
29,9,19,10
28,30,8,24
29,8,22,17
24,19,13,22
7,12,13,20
14,25,28,8
24,27,8,9
26,1,15,27
26,5,25,12
