start_x,start_y,goal_x,goal_y
13,11,3,18
10,4,17,7
8,13,8,30
24,30,4,19
10,8,9,26
4,16,12,0
5,16,20,31
1,21,2,14
0,20,29,4
1,16,5,17
0,2,7,11
13,8,11,2
10,20,11,21
4,17,5,13
26,1,24,0
2,15,1,0
13,5,3,26
13,9,2,1
19,27,23,27
25,14,4,3
15,22,10,16
4,24,28,3
18,10,26,27
31,24,21,18
13,26,0,3
7,4,8,20
22,12,26,16
3,27,25,5
8,24,21,30
7,24,2,0
17,6,16,14
13,31,17,26
12,23,20,14
28,13,1,24
20,4,24,18
9,10,6,2
31,8,23,18
25,10,6,17
29,13,31,15
25,28,15,7
9,22,25,30
13,20,13,16
2,11,20,29
28,5,27,31
22,6,19,20
18,1,20,30
29,0,28,1
22,1,31,27
1,27,25,2
17,18,22,25
3,2,15,10
3,4,9,28
31,1,18,25
21,17,16,30
24,26,23,28
25,26,24,3
8,1,12,28
16,2,30,8
26,28,27,17
11,15,21,10
1,29,27,2
7,20,22,3
8,4,0,24
4,0,10,9
2,26,30,26
8,11,31,16
17,27,29,21
29,2,13,25
0,21,14,9
10,10,21,11
23,30,18,9
26,17,2,5
29,24,17,10
6,15,8,6
13,6,20,22
13,21,0,14
1,5,1,23
8,9,6,31
29,31,2,2
14,0,21,25
17,16,21,23
9,19,12,21
2,18,29,14
28,7,19,2
10,31,16,23
24,25,1,3
16,17,16,15
25,21,27,7
9,20,4,5
8,31,19,3
14,3,3,17
18,20,20,10
13,0,19,26
0,17,11,25
1,10,8,22
11,13,10,25
29,23,7,14
4,12,31,11
17,8,4,29
24,1,29,27
24,5,9,3
11,7,29,15
5,12,23,19
12,4,4,10
19,30,12,9
28,16,30,2
13,22,16,4
19,19,31,30
28,19,19,11
12,2,1,11
2,8,6,12
15,3,3,12
4,21,14,31
29,6,11,24
1,18,30,31
16,3,21,13
31,3,21,6
22,26,23,31
27,19,28,8
2,28,6,10
7,29,21,12
14,28,25,31
21,2,7,28
29,10,18,28
30,19,25,24
24,21,26,22
20,3,30,0
28,12,17,30
30,30,17,2
1,15,14,17
13,29,5,21
14,23,28,10
0,27,30,20
27,10,4,2
1,6,31,20
7,0,23,25
13,3,12,31
0,16,3,5
25,6,2,3
7,5,16,16
2,7,28,15
27,12,15,23
9,31,9,23
16,7,19,5
6,25,15,26
13,10,5,26
8,0,21,28
7,2,14,25
31,31,29,19
7,7,25,12
30,9,11,20
18,16,2,24
16,0,23,8
20,6,16,20
3,29,25,15
5,11,27,27
28,14,20,25
15,25,8,2
9,25,8,16
12,6,13,30
12,26,21,19
28,28,4,31
3,9,31,4
22,2,1,1
9,4,13,13
26,4,1,25
18,24,31,19
19,15,18,8
14,14,20,1
9,8,11,11
22,4,7,16
11,18,9,24
27,13,11,19
20,5,5,15
5,25,8,23
24,14,3,16
28,27,24,22
25,23,1,12
16,11,26,3
19,14,3,13
8,25,16,18
30,23,28,6
12,19,2,25
25,17,12,16
7,17,28,29
8,29,8,8
0,8,19,21
3,1,15,11
3,0,14,27
3,19,0,9
1,14,9,16
16,27,3,22
24,11,5,23
28,0,5,18
0,11,17,17
19,0,4,7
1,28,12,1
30,25,6,21
5,5,21,22
10,24,6,9
7,31,18,2
11,10,18,12
2,30,14,22
7,26,4,26
20,8,27,11
19,4,23,4
1,9,7,27
2,19,25,22
3,7,25,3
21,5,14,8
23,9,0,6
10,22,13,28
19,31,23,23
3,10,20,9
19,24,12,27
18,22,19,8
10,5,11,12
27,28,5,30
17,23,26,25
18,4,4,13
29,5,7,13
6,11,22,27
7,18,30,27
4,15,2,6
15,1,8,21
10,7,21,8
6,29,15,20
14,16,11,26
28,22,15,27
3,11,3,24
18,0,24,12
23,7,23,5
24,13,14,30
2,31,12,25
15,8,19,23
21,20,19,12
24,27,10,21
3,15,18,6
4,11,31,9
16,10,27,3
20,7,4,30
25,18,18,18
24,20,18,27
20,0,14,15
14,6,16,5
20,2,13,1
24,10,5,9
25,27,27,25
0,23,19,17
16,29,4,25
10,3,0,12
24,29,29,22
20,21,9,29
21,16,13,7
4,4,17,13
