start_x,start_y,goal_x,goal_y
3,9,26,15
21,23,26,4
24,12,31,0
16,24,7,24
31,10,1,29
30,31,20,14
14,8,23,4
21,19,1,21
20,19,16,14
17,31,13,5
7,26,28,11
17,20,27,28
6,18,11,3
0,4,9,20
21,31,8,4
29,19,6,24
30,19,6,9
30,2,0,23
24,20,3,16
15,30,7,20
18,24,13,6
15,27,4,13
23,26,2,17
29,6,8,2
14,22,20,10
28,28,25,30
28,16,2,19
7,8,17,27
15,3,3,7
14,24,21,13
11,12,12,4
27,10,2,13
25,10,23,9
23,27,27,8
12,17,12,18
20,6,27,19
18,22,23,10
19,2,18,12
12,8,7,10
11,20,21,4
30,30,17,14
6,11,22,6
20,4,7,14
9,0,13,7
2,2,18,5
31,11,19,4
17,11,10,4
7,13,18,16
19,15,0,27
31,23,5,9
19,24,8,0
7,15,8,21
5,24,17,18
14,28,11,19
30,14,21,14
1,12,1,0
5,18,7,12
23,30,8,9
24,21,4,6
24,13,11,15
27,17,13,22
6,2,8,1
25,21,9,11
24,28,26,3
29,2,13,24
27,12,8,31
24,1,25,4
18,0,25,7
23,12,2,24
20,24,7,6
20,28,27,24
2,31,1,25
4,26,28,13
19,13,30,0
16,29,7,2
18,27,19,20
15,21,6,28
31,16,30,10
7,0,14,16
17,1,9,14
12,6,25,28
25,14,8,22
23,3,16,12
23,18,11,6
7,25,14,20
21,5,9,10
14,3,15,9
17,19,1,1
20,30,1,5
0,6,11,27
14,29,5,17
3,19,14,21
8,10,31,2
14,27,22,0
27,13,17,22
29,14,24,18
13,27,27,27
25,31,28,27
6,22,12,28
5,30,21,20
21,10,25,18
4,7,0,17
9,29,15,2
10,16,28,1
11,26,3,25
29,4,8,6
24,15,1,27
29,31,21,6
11,25,13,4
1,28,12,15
26,20,31,27
17,25,29,29
15,6,30,25
21,9,7,18
27,26,12,24
31,1,5,4
15,20,14,13
17,3,20,21
2,7,8,24
11,7,15,22
28,12,18,15
30,23,26,1
11,24,4,2
