start_x,start_y,goal_x,goal_y
24,29,1,18
8,13,11,27
24,12,23,1
30,7,22,14
16,18,11,10
9,15,15,24
29,21,0,2
13,18,23,5
6,25,3,25
3,22,28,7
24,28,28,3
16,16,0,15
3,26,10,4
26,9,15,2
2,15,8,2
29,1,24,15
29,19,1,11
25,9,20,20
11,3,21,25
14,9,6,14
3,17,13,25
27,3,29,14
2,29,22,30
14,0,27,0
1,21,30,19
21,14,20,5
7,28,25,31
5,5,3,21
7,31,0,13
25,7,1,14
23,26,6,17
5,22,12,23
1,24,28,4
9,31,5,26
12,25,25,14
17,25,27,19
7,24,17,20
5,8,25,22
3,31,16,23
19,21,23,28
9,7,15,30
7,0,21,28
27,2,5,15
23,30,17,14
14,16,2,25
7,11,10,13
29,30,17,3
24,21,16,9
14,13,0,27
3,3,0,0
8,5,21,23
11,0,17,18
22,13,19,23
15,26,11,25
17,11,19,10
31,22,27,12
6,26,8,16
10,22,3,4
21,3,19,15
28,30,0,4
2,2,31,27
14,21,4,20
9,8,0,23
17,12,21,20
7,4,3,23
15,22,18,29
23,19,2,23
28,1,18,8
29,8,14,15
8,23,6,4
21,16,0,22
0,16,26,0
3,5,14,25
31,1,13,22
9,22,7,5
30,12,11,1
17,10,15,11
6,27,13,30
12,17,3,9
17,28,16,30
16,11,29,23
30,21,14,23
17,17,10,15
