start_x,start_y,goal_x,goal_y
17,19,20,28
6,12,21,23
24,20,24,22
2,14,4,30
12,13,14,15
16,2,13,10
5,12,16,14
23,22,12,0
31,11,10,20
10,25,6,9
11,2,3,15
1,27,17,1
26,6,5,17
29,1,13,21
14,20,21,17
23,11,20,4
23,27,3,16
15,27,5,30
14,28,8,4
11,23,2,20
19,31,3,5
6,2,9,18
11,18,12,23
4,19,12,28
12,31,12,6
20,12,0,8
25,27,4,0
12,15,22,2
8,11,8,5
21,8,4,6
13,1,3,8
3,24,5,11
4,18,16,29
1,22,3,12
21,22,23,15
8,21,7,0
11,9,13,16
19,4,19,15
23,6,5,4
12,18,6,27
26,30,9,19
20,3,15,2
27,26,1,1
13,20,15,20
24,25,14,29
14,7,24,19
20,9,26,15
2,7,2,30
19,25,9,27
14,30,22,22
2,28,28,10
18,25,3,25
13,28,21,30
26,20,7,8
2,25,1,21
3,29,20,20
22,6,27,14
2,5,26,11
31,10,27,31
17,5,24,28
25,28,14,18
16,12,0,19
31,31,14,11
29,0,16,31
12,21,15,10
28,30,6,14
28,29,24,26
27,25,27,22
4,27,0,11
10,13,20,30
12,16,1,6
31,15,25,2
16,6,0,26
13,7,19,24
26,4,3,21
4,12,20,25
6,11,5,22
21,13,16,13
22,3,22,13
16,28,11,4
14,16,25,13
23,13,6,23
14,3,24,24
29,23,16,17
0,0,11,15
16,18,1,18
4,23,19,16
3,7,16,27
29,29,10,7
10,21,13,0
21,31,13,3
19,30,5,25
28,16,11,3
28,27,7,18
7,15,7,5
17,23,28,19
4,21,25,30
4,24,7,29
22,14,12,24
15,24,13,18
9,0,6,17
6,0,9,13
31,14,0,13
2,3,30,0
17,28,1,14
12,3,27,15
20,29,4,25
20,0,30,3
11,31,0,12
15,25,8,10
8,8,29,11
9,2,8,9
27,8,3,19
6,24,15,9
31,30,13,26
20,19,25,19
0,21,6,10
26,27,27,20
30,25,3,31
21,12,24,18
9,26,9,11
21,25,6,21
4,4,23,4
0,3,7,13
3,23,1,5
4,26,25,10
23,23,25,23
7,27,17,22
16,10,24,31
9,23,10,28
3,10,23,8
28,23,16,16
3,0,16,30
30,2,16,0
12,8,8,16
23,3,19,5
25,8,25,6
7,10,30,8
13,27,1,16
11,0,4,29
8,19,8,13
3,6,9,14
31,3,22,30
3,3,7,20
28,22,15,22
25,5,6,25
19,17,31,2
7,25,18,2
16,21,1,29
8,0,10,5
28,18,14,9
11,11,20,27
13,2,5,5
31,4,31,16
21,10,27,19
11,25,4,10
2,29,21,5
13,25,31,1
22,29,5,18
13,6,14,31
30,31,4,20
20,8,24,9
13,30,26,31
21,20,21,15
7,9,17,18
17,27,18,15
3,9,8,14
31,8,24,21
19,26,10,14
0,15,27,2
31,19,28,20
22,12,11,12
17,6,5,20
19,7,11,21
17,30,4,2
30,1,21,28
19,12,7,17
31,24,17,10
2,18,23,28
26,9,17,31
2,2,1,2
20,5,5,10
18,1,29,5
27,29,24,29
3,22,0,17
31,22,22,26
5,9,21,9
24,7,10,15
24,27,30,30
9,16,10,9
17,7,28,12
13,11,0,23
29,14,6,20
21,14,14,26
14,13,15,0
29,21,28,26
28,11,8,3
9,24,15,30
9,7,25,9
27,16,22,24
14,1,21,27
29,8,10,8
7,4,9,1
6,29,2,0
29,25,14,6
12,7,0,22
16,23,29,12
9,4,24,12
22,17,15,7
19,13,22,8
27,27,9,22
28,7,27,3
14,19,23,9
6,4,19,23
20,14,8,29
9,9,16,4
20,2,25,15
28,5,2,21
28,4,18,10
30,6,1,15
8,31,6,3
3,4,10,31
11,7,4,11
8,22,26,5
10,16,5,15
30,21,19,14
14,0,17,12
18,5,21,29
29,24,11,26
27,0,8,25
19,10,28,28
0,24,27,28
21,16,14,8
12,2,23,10
17,13,24,6
25,31,6,15
4,15,29,13
16,24,3,17
11,24,5,26
28,6,26,22
4,7,18,18
6,31,27,17
10,11,30,23
31,21,5,31
24,14,11,29
11,6,0,25
28,3,8,24
