start_y,start_x,goal_y,goal_x
12,16,16,10
15,25,4,10
4,3,18,6
1,5,0,13
11,18,1,11
4,25,16,12
3,29,5,2
29,13,5,28
11,13,4,11
26,3,25,7
1,10,9,25
13,16,20,24
30,27,4,24
6,31,19,19
28,28,20,0
29,30,15,18
8,9,7,29
0,24,30,3
19,8,28,5
11,24,31,21
30,9,21,16
23,12,1,27
4,16,7,8
6,12,26,9
2,17,4,23
5,15,3,12
1,12,5,5
9,8,7,11
13,18,6,24
10,28,2,5
18,18,5,0
13,1,5,20
14,26,1,24
2,26,15,19
8,25,24,31
24,9,7,17
3,1,6,27
16,24,28,3
31,0,0,20
9,12,25,10
4,8,2,28
12,0,24,7
23,11,23,3
10,24,31,14
25,18,20,18
8,7,17,1
8,3,9,14
16,6,27,12
19,30,10,10
24,26,12,19
5,19,28,22
4,17,11,12
19,7,27,31
24,28,29,14
2,29,11,0
12,2,24,3
15,23,12,9
13,31,7,15
29,29,22,3
20,4,25,31
25,17,5,21
15,7,2,31
2,8,13,11
21,2,7,4
26,29,5,10
30,23,28,20
26,26,29,9
29,1,4,18
25,29,26,20
20,12,6,22
0,22,15,20
19,2,25,26
25,23,17,22
5,11,10,5
27,16,23,4
24,24,3,15
25,14,10,27
9,13,16,1
29,23,18,1
10,4,13,22
24,18,7,12
20,28,5,18
0,4,1,9
31,2,22,0
11,3,8,16
13,3,28,30
3,9,18,29
12,25,3,19
2,0,19,25
12,24,18,25
28,6,2,25
19,5,7,2
10,7,26,5
12,5,3,6
29,27,9,23
9,7,22,8
9,16,9,31
3,26,7,6
25,12,9,29
27,29,21,4
31,31,30,4
24,1,21,17
13,2,21,11
12,3,17,17
14,19,26,15
17,8,13,13
20,30,1,21
11,4,2,7
8,10,22,4
7,9,10,23
6,18,17,27
14,22,13,6
18,15,18,28
1,29,9,18
20,9,22,1
9,11,8,29
23,25,9,27
18,22,19,12
12,23,9,24
30,10,24,25
27,14,21,18
17,5,15,6
1,0,6,9
22,30,0,11
16,7,18,9
31,16,6,0
13,10,18,5
10,16,23,5
28,11,28,12
2,11,26,0
24,14,22,27
1,25,14,14
0,19,4,31
4,20,28,13
0,17,20,22
19,16,16,16
4,6,11,29
19,4,9,20
16,27,15,21
5,13,10,2
13,29,1,3
18,4,27,13
16,2,18,20
11,23,8,19
20,27,22,29
29,22,6,17
21,31,0,5
3,31,16,20
15,27,5,26
20,3,3,10
26,17,30,31
13,21,11,1
15,2,25,11
4,12,16,5
29,5,18,16
30,26,4,2
17,13,13,7
11,25,30,1
1,23,16,31
24,10,8,31
9,22,15,14
12,17,15,8
28,10,28,26
20,6,14,8
18,14,19,27
13,27,8,13
22,16,17,28
17,14,24,12
18,10,14,16
27,28,20,1
30,21,29,12
26,14,8,4
21,27,27,2
21,22,9,1
21,23,4,13
27,0,6,7
11,10,5,30
2,18,19,31
5,23,13,8
22,28,3,8
29,6,0,15
14,20,10,13
27,7,19,20
13,30,14,0
22,14,7,0
9,19,5,12
13,5,1,2
22,9,1,1
21,30,10,3
2,14,10,14
8,18,0,14
30,20,25,21
11,16,30,24
0,6,21,15
14,31,10,21
2,23,23,26
6,13,3,5
14,3,16,18
