start_y,start_x,goal_y,goal_x
3,16,6,20
1,24,4,29
9,0,22,24
10,20,27,11
17,30,22,30
0,8,29,14
12,14,18,16
10,4,29,12
23,31,2,11
24,29,19,21
5,31,5,25
22,16,28,28
5,6,0,26
25,19,21,4
27,27,26,29
13,28,2,21
14,25,23,5
9,4,6,2
11,24,15,8
21,18,15,27
12,4,12,27
11,3,12,1
8,22,7,4
1,8,20,9
1,22,21,11
28,26,14,6
7,8,17,18
2,20,12,25
30,20,5,10
31,2,14,22
9,14,27,26
14,12,5,30
0,19,26,2
30,12,22,29
4,13,20,19
5,16,19,30
28,11,11,26
24,1,15,7
22,12,23,23
18,7,11,2
28,4,17,23
27,1,3,11
6,24,24,31
3,13,18,9
10,22,26,4
13,29,14,28
9,19,17,3
3,18,18,18
13,26,0,3
2,23,8,5
16,22,29,4
16,21,26,17
21,29,28,10
16,1,0,0
25,11,7,20
9,25,26,0
13,13,3,4
3,31,14,14
13,16,6,9
19,26,13,20
17,8,15,22
7,24,12,8
29,31,19,0
4,21,30,27
3,0,13,31
19,8,20,31
8,7,28,0
14,20,21,19
9,2,13,25
13,10,0,21
13,22,2,29
28,13,16,13
13,2,16,9
1,27,14,19
18,12,16,2
13,0,7,9
1,19,10,31
31,13,5,15
8,11,8,30
11,6,17,22
28,20,29,13
30,1,17,21
8,28,4,2
9,18,5,9
4,17,29,16
6,27,2,30
0,14,24,22
17,27,30,6
3,7,23,15
31,31,29,21
6,13,11,27
23,27,0,13
14,17,9,12
8,24,11,31
23,19,2,17
30,26,21,28
21,13,30,10
20,5,20,1
16,17,30,21
22,17,20,28
15,30,27,16
2,31,9,26
16,30,9,31
19,27,10,13
9,16,2,2
17,6,11,14
1,25,11,11
26,20,21,10
0,6,5,5
17,5,27,29
29,25,23,26
9,23,25,7
24,21,8,20
4,18,22,2
25,15,14,15
20,25,22,28
12,16,29,26
20,12,17,17
1,28,4,26
23,13,2,18
9,1,18,22
10,2,30,8
0,25,14,18
27,28,4,20
1,0,24,9
15,20,10,15
8,1,0,12
27,20,24,20
9,10,27,2
28,18,29,30
26,5,3,6
19,24,20,18
12,3,7,0
6,26,20,30
31,9,11,17
6,23,24,7
18,20,17,31
6,22,24,6
21,22,6,18
12,18,3,24
4,15,16,26
28,12,23,6
14,29,12,19
3,22,13,4
25,21,22,31
19,7,29,11
6,31,18,29
15,9,7,25
15,25,26,28
14,21,12,2
7,10,12,13
4,11,26,3
23,7,5,17
30,19,15,2
13,8,4,23
6,11,11,8
14,3,9,11
