start_x,start_y,goal_x,goal_y
26,16,7,10
25,18,26,0
2,21,20,9
8,14,27,25
28,7,25,15
25,23,13,29
17,27,25,28
25,17,31,15
14,22,11,13
17,12,19,30
4,29,20,29
3,29,31,19
23,11,15,23
27,16,27,2
25,22,19,13
12,15,15,7
20,22,0,9
30,25,19,15
29,19,19,4
1,28,4,18
10,21,14,20
20,6,30,1
9,18,6,26
12,27,11,9
23,30,20,0
8,30,7,2
15,3,16,3
26,4,1,15
27,17,21,15
28,8,15,10
1,23,26,11
5,19,1,12
3,3,19,11
9,12,17,30
1,25,14,27
17,7,24,22
1,5,6,7
15,19,8,29
8,8,25,0
4,26,5,8
19,21,31,1
4,11,18,27
7,6,16,26
7,12,3,25
26,30,5,13
20,8,8,3
17,23,26,1
28,17,29,6
14,31,10,11
19,0,27,3
10,27,2,6
20,28,25,2
31,31,13,7
30,27,12,6
4,8,0,24
5,22,2,13
26,28,30,15
30,26,27,18
17,8,20,25
20,19,16,27
24,26,1,16
4,13,0,3
21,31,6,23
27,20,24,10
14,19,5,31
21,5,1,18
16,9,23,15
12,13,21,2
5,5,21,27
19,27,19,19
1,22,13,5
11,3,9,3
31,16,5,25
4,0,31,24
24,9,7,25
23,31,25,11
21,13,11,18
25,4,10,8
13,18,31,12
29,15,8,4
14,9,16,4
30,24,29,26
1,24,8,2
18,4,2,30
4,7,8,22
13,0,20,23
24,13,7,0
24,1,16,20
17,10,19,3
30,12,29,22
4,6,11,27
0,13,25,6
29,4,17,13
11,15,6,18
19,24,2,18
20,24,15,30
23,19,17,3
19,14,5,1
9,24,15,22
20,14,16,16
12,24,9,19
6,10,2,7
28,20,4,27
17,16,2,29
7,31,9,22
22,8,17,19
10,15,20,30
20,7,4,21
3,8,5,28
12,8,27,8
0,2,17,22
14,12,3,0
29,25,4,19
31,3,22,12
16,29,18,24
7,7,28,5
7,29,31,21
29,27,25,21
9,20,29,31
26,14,11,23
31,30,23,1
18,6,30,21
24,27,13,24
28,0,18,1
31,27,15,20
21,20,1,11
19,31,24,15
25,13,25,5
18,2,30,14
27,13,12,16
25,3,4,24
0,6,10,28
11,2,6,20
21,3,0,14
0,12,12,23
24,19,10,22
7,19,29,0
23,25,6,22
4,15,18,22
4,23,22,24
5,24,14,11
2,23,11,22
0,20,12,21
7,13,2,8
1,0,6,9
3,24,12,18
10,31,14,23
20,12,24,12
8,0,23,23
3,13,3,6
19,23,9,27
24,28,16,22
7,26,5,16
28,29,18,18
13,1,8,28
21,29,6,31
1,14,22,0
0,22,28,3
21,23,11,26
6,4,6,21
22,29,29,13
28,22,27,11
9,16,11,24
16,31,14,28
23,12,8,23
0,4,1,8
31,13,31,23
26,29,22,2
3,4,9,2
24,20,12,28
25,12,21,14
25,24,12,3
22,13,24,21
20,27,20,3
11,19,29,16
26,25,10,3
24,7,13,26
13,10,6,11
20,31,11,17
18,14,28,16
15,24,2,3
16,7,10,30
11,29,17,28
30,4,6,2
13,21,26,22
19,12,22,4
23,10,24,24
9,28,9,26
27,29,8,10
9,1,28,1
28,18,23,28
10,7,24,5
31,4,7,4
16,10,6,29
29,1,15,1
27,0,31,0
15,21,31,14
1,6,27,7
7,28,28,28
11,6,30,0
29,8,9,25
5,10,27,26
29,12,9,10
24,18,16,23
12,4,29,2
12,31,14,7
13,3,10,25
11,20,30,19
25,31,10,4
28,14,11,7
11,16,26,2
7,24,21,11
3,1,16,14
27,19,1,3
25,26,3,7
20,4,0,7
30,20,16,15
22,15,23,26
21,30,6,27
0,26,26,15
21,6,10,16
25,7,24,0
15,0,4,5
11,12,18,26
25,27,15,18
7,11,3,31
12,29,21,16
18,25,13,8
10,5,0,16
14,21,3,19
0,11,31,10
12,0,7,16
16,21,15,8
9,4,5,18
13,22,3,26
22,25,20,5
22,22,30,23
