start_y,start_x,goal_y,goal_x
2,3,19,8
4,20,16,6
9,12,21,11
8,25,4,17
9,0,22,13
28,30,5,20
28,0,4,19
23,27,23,11
12,3,17,1
24,18,17,12
29,29,17,5
31,23,24,22
10,27,4,11
26,22,2,2
6,21,2,18
20,19,31,30
3,25,23,15
26,17,25,29
4,0,24,20
2,17,31,24
11,4,9,16
25,30,31,22
26,15,27,19
1,9,23,18
27,3,31,15
13,28,17,31
22,26,13,25
22,25,16,27
3,19,26,30
12,0,5,6
29,4,29,12
25,13,23,12
17,11,16,21
15,3,19,21
12,26,8,10
27,20,27,11
18,16,30,9
19,3,3,10
3,0,12,27
0,14,31,0
10,22,11,14
24,12,21,20
30,30,13,4
1,11,11,7
23,1,3,3
1,25,5,26
5,9,9,18
26,16,30,0
8,9,28,4
19,11,14,26
9,10,9,13
21,25,14,16
27,0,30,31
26,0,15,10
13,8,24,9
15,18,25,21
15,22,28,6
18,4,18,2
1,14,22,3
3,18,21,5
28,3,4,31
11,16,29,5
9,28,22,31
7,15,10,8
8,22,1,5
3,1,8,13
25,6,23,9
5,31,4,15
4,7,24,19
22,8,6,7
18,25,20,8
31,1,7,8
7,27,14,19
9,14,21,23
6,4,16,1
22,17,11,31
12,16,21,12
1,28,13,1
13,0,11,23
20,25,12,21
24,5,6,23
3,2,11,9
3,7,5,23
4,2,20,28
1,3,15,9
27,2,8,23
17,14,0,19
20,18,30,15
14,18,23,10
22,15,19,0
0,12,25,4
30,6,11,21
10,2,8,2
16,30,30,21
27,16,5,28
3,13,25,11
30,10,22,27
14,6,27,13
13,21,6,26
0,24,13,2
29,9,17,19
6,9,0,23
17,27,25,26
10,14,11,20
12,25,3,29
3,9,20,21
5,22,9,24
27,26,11,2
7,28,14,20
5,12,31,13
29,13,6,20
5,8,27,7
25,0,31,7
20,22,15,20
20,27,20,4
22,0,8,11
22,28,1,23
20,7,18,20
14,12,19,16
30,19,13,6
2,26,15,19
14,0,21,27
29,11,21,6
6,17,17,8
24,25,16,15
16,24,15,11
4,23,8,30
22,1,2,1
28,26,15,0
8,31,18,29
6,13,11,26
11,6,13,5
12,14,5,10
8,21,14,27
2,11,8,1
21,16,12,28
2,19,4,21
15,1,2,8
0,22,18,10
14,25,13,22
7,13,30,2
11,1,16,4
2,28,21,28
13,27,0,27
13,24,5,18
3,4,21,10
9,25,5,1
20,3,26,27
29,16,7,29
16,5,21,2
31,11,26,20
11,15,1,15
7,5,27,28
19,4,29,23
5,11,0,20
19,12,15,7
24,0,0,7
13,30,6,27
12,4,17,7
3,15,31,27
19,15,12,31
10,1,9,29
12,8,1,2
11,17,30,27
26,5,7,26
25,12,6,10
28,8,25,8
9,31,15,8
15,27,1,24
30,14,12,1
31,20,5,15
4,30,28,28
4,4,25,23
10,9,30,24
23,28,24,27
4,16,4,12
11,0,11,27
19,23,25,22
8,5,16,28
28,27,1,29
14,7,18,28
4,18,5,21
25,5,31,4
4,26,6,18
14,8,30,3
19,26,19,27
29,10,6,25
19,7,25,19
23,7,27,14
24,7,1,0
22,6,22,4
29,6,16,14
31,2,0,8
19,30,0,16
16,11,28,20
24,21,25,10
11,10,30,1
23,30,31,3
9,20,21,14
16,18,10,3
14,21,11,18
21,4,17,6
11,12,15,26
16,29,18,27
