start_y,start_x,goal_y,goal_x
4,18,25,31
1,22,1,16
17,16,29,12
4,13,16,31
11,4,16,5
26,28,20,22
7,15,20,12
16,26,28,18
21,13,27,11
4,20,30,1
11,25,11,16
6,26,7,8
18,29,5,5
15,3,14,14
26,26,22,25
2,29,0,5
7,5,20,28
11,31,29,1
23,9,30,15
23,3,27,28
5,31,16,11
18,7,27,31
9,16,27,26
23,13,22,14
1,8,14,17
25,29,30,12
13,3,14,29
31,16,12,15
10,14,28,4
1,12,20,7
10,8,7,27
16,0,25,8
9,22,2,28
19,3,17,28
26,18,16,1
3,19,18,27
7,7,30,0
4,0,24,9
19,27,8,11
20,4,11,9
24,21,26,0
31,0,28,16
15,23,13,2
17,18,23,11
5,19,20,1
11,14,17,7
16,29,21,8
23,18,14,21
5,20,16,22
25,3,25,5
26,30,21,2
14,26,31,3
30,21,28,27
29,27,10,2
12,3,1,21
8,2,1,11
20,14,0,19
4,21,31,14
13,26,2,5
3,23,15,22
4,3,17,3
14,3,2,11
21,12,29,23
2,15,10,10
