start_y,start_x,goal_y,goal_x
31,14,9,15
3,2,24,19
5,24,6,28
3,8,8,7
5,31,21,6
4,17,13,5
11,26,22,6
20,4,2,21
1,25,26,15
16,20,8,25
3,0,26,31
16,12,1,11
1,12,25,11
13,8,14,8
24,0,29,4
18,29,21,17
30,25,16,13
19,30,7,26
7,8,5,17
13,20,28,20
15,24,20,5
27,14,10,23
23,8,6,13
6,31,31,2
26,20,8,11
30,4,3,5
27,19,1,18
16,30,29,10
6,11,14,20
7,28,23,30
3,29,21,20
17,25,13,0
24,9,3,25
10,13,19,24
22,2,16,2
7,25,9,10
19,15,24,31
9,22,21,9
26,11,31,10
7,10,18,12
20,27,23,18
17,19,30,15
8,18,18,9
29,1,27,25
28,6,18,22
28,30,1,10
18,2,6,7
15,10,29,8
5,30,21,23
4,2,8,14
17,14,12,9
14,22,15,20
21,3,4,5
21,2,29,0
31,1,16,22
8,1,17,10
20,14,6,18
10,28,4,29
8,5,19,23
20,28,25,0
10,30,16,9
7,12,4,23
28,3,15,9
19,19,7,7
29,16,24,30
11,3,2,26
16,3,11,0
6,20,2,14
18,18,7,4
18,8,0,0
4,0,23,28
17,8,9,20
11,10,10,9
4,12,17,16
28,0,2,7
1,8,16,15
7,16,18,5
15,3,25,6
21,27,3,6
8,30,16,1
7,15,15,7
28,10,11,17
5,12,17,22
2,19,24,21
20,2,12,2
1,19,26,6
2,18,2,0
31,13,23,4
6,12,16,29
27,16,14,13
13,10,12,21
0,24,0,9
11,16,3,21
18,20,13,7
3,31,12,25
30,1,10,22
8,4,31,15
12,7,24,28
31,23,0,21
30,8,1,14
20,19,4,25
22,22,26,4
31,27,1,27
4,3,19,12
19,4,3,9
11,4,31,20
10,10,18,24
17,28,8,29
27,27,22,9
15,25,28,23
9,3,16,16
27,26,24,6
13,25,7,0
16,31,10,1
12,27,17,13
11,20,20,0
2,1,7,2
26,9,30,20
5,6,23,9
22,3,10,2
26,3,14,16
13,9,25,12
25,8,9,26
7,27,15,6
27,28,15,11
9,27,1,6
3,10,15,30
17,17,6,21
22,26,31,16
27,10,17,5
28,12,31,7
14,23,23,6
25,2,0,19
28,22,30,26
28,27,4,15
9,25,9,28
14,18,23,7
3,23,27,22
16,4,4,24
24,13,12,15
9,14,30,14
15,2,13,16
23,27,10,15
8,2,24,14
18,15,24,27
25,10,28,5
3,18,3,13
20,6,2,3
2,24,20,20
13,11,31,21
30,7,11,1
27,15,11,24
27,2,26,25
15,1,25,21
5,25,5,21
7,18,3,1
12,8,26,14
26,2,21,11
14,28,22,1
22,25,3,11
13,3,0,8
20,22,29,15
17,11,23,26
26,16,3,15
29,29,22,16
30,23,22,31
16,7,4,18
27,13,29,5
10,4,21,8
21,28,25,14
3,27,12,14
25,30,5,9
8,13,14,17
26,30,13,26
15,19,27,11
18,28,13,2
4,13,8,6
26,26,14,12
8,31,21,31
22,27,30,10
4,4,9,0
31,8,30,2
4,16,6,24
5,26,8,16
0,4,20,29
6,4,24,7
15,22,20,12
11,2,20,7
15,13,12,28
20,30,28,13
30,30,18,26
11,8,11,19
14,19,24,3
28,18,9,8
1,2,27,20
24,29,11,7
11,27,29,19
20,23,9,4
8,3,11,11
0,15,22,30
11,29,16,21
10,24,18,27
5,18,10,21
25,22,9,31
12,23,12,17
26,27,22,14
27,12,12,16
14,1,30,24
15,23,3,17
15,8,9,7
29,13,6,9
9,16,3,26
8,8,23,19
18,6,11,6
2,2,24,11
12,5,29,6
2,11,5,15
10,5,14,26
28,16,17,3
4,30,6,2
29,11,3,19
29,14,5,5
9,11,6,22
14,7,30,27
11,15,12,18
29,21,14,6
19,2,10,16
2,17,8,10
7,24,4,27
13,24,15,0
8,23,6,0
20,8,25,15
26,1,22,4
26,17,0,12
2,13,3,7
23,25,2,29
28,29,14,21
28,19,3,22
23,13,12,1
21,30,5,20
6,23,27,0
9,24,24,22
4,7,4,6
27,24,29,2
24,5,17,23
9,29,22,15
3,3,10,25
14,27,7,20
7,11,5,11
11,25,25,9
5,23,8,24
4,19,31,31
15,27,2,28
21,14,24,24
19,13,4,21
2,5,1,24
17,26,21,19
19,7,28,15
31,24,22,29
14,25,22,13
3,12,27,1
20,9,17,12
23,5,18,25
0,6,9,1
24,12,25,13
