start_y,start_x,goal_y,goal_x
10,10,16,5
2,2,23,28
27,26,8,22
0,0,14,20
29,19,19,21
2,14,6,3
4,15,30,4
23,23,13,10
0,6,10,30
21,8,28,26
14,25,24,12
12,7,0,3
23,10,24,15
14,30,23,8
8,13,24,27
11,11,18,2
15,21,30,9
15,2,11,3
24,0,18,4
23,6,23,11
4,20,2,19
26,18,16,4
21,2,19,15
6,18,12,2
6,27,27,27
14,0,20,22
0,25,29,23
21,23,11,18
2,30,16,10
20,9,19,7
1,18,25,18
20,30,11,2
17,10,19,26
0,24,29,26
27,12,15,20
25,22,18,5
9,19,12,24
11,27,18,1
27,18,9,28
25,4,28,22
31,12,0,26
20,29,11,25
9,9,9,26
19,30,27,8
0,9,19,4
29,11,1,22
16,3,11,14
31,9,14,1
31,10,5,30
3,10,3,24
19,16,3,4
9,24,28,8
19,13,14,22
30,8,20,10
1,5,26,27
5,2,6,9
2,7,5,8
17,18,28,11
15,0,14,6
28,30,15,27
28,10,17,8
28,19,26,29
10,31,14,27
26,16,11,4
30,23,15,1
20,12,27,20
13,20,12,8
23,25,4,17
30,25,7,31
20,20,21,3
0,13,11,15
16,12,21,28
17,5,18,25
21,11,11,8
13,7,4,19
9,8,1,14
8,11,0,15
9,12,18,12
19,11,12,4
0,22,19,10
22,17,25,7
25,5,12,29
25,13,27,7
28,17,19,23
31,23,17,12
0,23,14,15
22,15,6,25
3,26,23,3
31,30,9,11
30,10,11,24
26,31,31,0
5,23,4,25
23,27,29,5
12,1,24,24
4,30,9,31
6,20,3,0
16,9,5,18
3,9,5,20
25,11,12,5
1,12,10,24
10,8,3,11
31,27,30,21
18,27,9,15
14,9,22,3
15,3,17,26
15,18,22,27
2,25,28,15
25,29,17,28
15,25,21,31
17,27,9,1
11,7,19,20
26,26,8,30
4,21,3,31
23,12,8,29
1,27,19,19
4,24,17,23
16,11,16,6
21,6,3,29
21,4,31,8
28,5,24,6
31,3,8,16
28,28,22,13
5,17,22,0
4,16,7,24
7,19,27,14
4,8,1,21
16,18,30,1
7,8,24,30
16,13,4,31
9,16,19,27
16,7,14,24
12,25,16,16
12,23,11,10
31,14,24,25
26,5,13,3
17,30,30,20
0,21,7,6
15,19,4,26
26,17,8,24
10,1,10,15
6,15,20,4
29,24,12,27
12,17,6,31
16,15,11,13
4,7,7,29
31,24,2,0
5,10,2,26
21,10,15,8
29,4,13,28
5,13,6,17
12,13,24,11
7,12,31,2
13,13,16,27
24,5,6,7
8,21,7,2
12,31,18,15
5,5,4,18
16,26,10,5
1,6,9,3
27,3,30,24
22,8,25,31
11,21,13,16
17,17,8,25
11,12,28,20
24,26,22,9
0,16,8,28
14,16,29,31
28,7,14,21
17,2,24,3
7,11,27,22
4,27,16,28
18,6,4,3
25,10,25,30
17,3,22,29
2,20,31,7
26,15,20,5
18,16,13,11
12,6,14,18
13,25,15,22
11,1,15,7
28,1,25,28
22,2,20,6
24,31,1,3
25,15,5,31
20,25,8,18
30,7,14,23
28,14,29,8
3,18,0,19
3,21,30,15
25,21,0,5
10,2,10,16
24,10,7,25
0,7,29,29
8,10,26,25
26,22,19,25
6,4,6,0
13,0,13,6
2,28,11,29
20,2,18,20
9,14,3,1
22,22,16,30
5,12,21,14
24,19,31,19
16,22,14,28
10,11,0,2
2,23,20,28
28,18,22,6
5,22,2,8
25,12,5,24
13,2,20,19
25,14,11,31
7,7,11,19
13,9,25,6
31,11,29,22
10,27,1,8
17,11,16,20
6,26,28,6
13,24,21,20
14,17,30,26
21,22,5,11
0,27,25,19
10,21,10,3
12,14,27,24
7,14,24,28
7,18,3,23
26,14,2,13
3,3,5,1
19,31,9,20
23,18,7,28
3,7,13,1
15,14,15,24
3,8,15,23
29,9,2,24
12,18,17,7
21,19,3,5
19,24,27,13
26,28,29,15
23,4,18,24
23,5,11,16
16,14,26,1
4,5,29,16
30,0,17,20
6,13,2,29
12,3,12,21
21,12,24,18
8,19,31,13
26,3,5,9
1,23,7,9
20,23,16,2
10,9,4,4
2,1,29,30
8,7,6,14
25,0,16,23
22,31,27,2
6,11,3,19
11,9,16,31
5,26,31,31
2,3,11,17
12,15,0,8
9,23,29,12
18,18,26,0
7,4,27,31
18,14,20,3
30,31,20,24
15,26,7,16
23,19,30,3
13,18,8,8
22,30,25,26
15,13,28,0
27,0,14,12
12,28,28,4
16,17,21,9
10,28,8,2
23,9,20,27
2,17,26,4
